#E/Ry     ,E-EF/eV   ,n_doped/cm-3  ,logn/cm-3     ,S/VK-1    ,sigma_t/Sm-1s-1,log_sigma_t/Sm-1s-1,kappael_t/Wm-1K-1s-1,log_kappael_t/Wm-1K-1s-1,mstar/me  
0.202590,-3.192259,7.393725e+22,22.868863,-1.032852e-05,6.475058e+20,20.811244,6.330413e+15,15.801432,-1.092325
0.202790,-3.189537,7.387387e+22,22.868491,-1.030578e-05,6.493912e+20,20.812506,6.347194e+15,15.802582,-1.094915
0.202990,-3.186816,7.381004e+22,22.868115,-1.028185e-05,6.512791e+20,20.813767,6.363915e+15,15.803724,-1.097553
0.203190,-3.184095,7.374577e+22,22.867737,-1.025666e-05,6.531693e+20,20.815026,6.380577e+15,15.804860,-1.100240
0.203390,-3.181374,7.368105e+22,22.867356,-1.023015e-05,6.550615e+20,20.816282,6.397179e+15,15.805989,-1.102975
0.203590,-3.178653,7.361589e+22,22.866972,-1.020224e-05,6.569553e+20,20.817536,6.413722e+15,15.807110,-1.105761
0.203790,-3.175932,7.355029e+22,22.866584,-1.017288e-05,6.588503e+20,20.818787,6.430207e+15,15.808225,-1.108596
0.203990,-3.173211,7.348428e+22,22.866194,-1.014203e-05,6.607463e+20,20.820035,6.446633e+15,15.809333,-1.111480
0.204190,-3.170490,7.341784e+22,22.865802,-1.010962e-05,6.626428e+20,20.821279,6.463003e+15,15.810434,-1.114416
0.204390,-3.167768,7.335100e+22,22.865406,-1.007563e-05,6.645394e+20,20.822521,6.479318e+15,15.811529,-1.117401
0.204590,-3.165047,7.328376e+22,22.865008,-1.004003e-05,6.664357e+20,20.823758,6.495579e+15,15.812618,-1.120436
0.204790,-3.162326,7.321613e+22,22.864607,-1.000278e-05,6.683312e+20,20.824992,6.511786e+15,15.813700,-1.123522
0.204990,-3.159605,7.314814e+22,22.864203,-9.963880e-06,6.702255e+20,20.826221,6.527943e+15,15.814776,-1.126657
0.205190,-3.156884,7.307978e+22,22.863797,-9.923311e-06,6.721182e+20,20.827446,6.544050e+15,15.815847,-1.129841
0.205390,-3.154163,7.301107e+22,22.863389,-9.881073e-06,6.740087e+20,20.828665,6.560109e+15,15.816911,-1.133075
0.205590,-3.151442,7.294203e+22,22.862978,-9.837167e-06,6.758966e+20,20.829880,6.576120e+15,15.817970,-1.136356
0.205790,-3.148720,7.287267e+22,22.862565,-9.791604e-06,6.777816e+20,20.831090,6.592087e+15,15.819023,-1.139686
0.205990,-3.145999,7.280301e+22,22.862149,-9.744397e-06,6.796630e+20,20.832294,6.608009e+15,15.820071,-1.143062
0.206190,-3.143278,7.273306e+22,22.861732,-9.695568e-06,6.815404e+20,20.833492,6.623888e+15,15.821113,-1.146485
0.206390,-3.140557,7.266283e+22,22.861312,-9.645141e-06,6.834134e+20,20.834684,6.639726e+15,15.822150,-1.149952
0.206590,-3.137836,7.259235e+22,22.860891,-9.593146e-06,6.852816e+20,20.835869,6.655522e+15,15.823182,-1.153464
0.206790,-3.135115,7.252163e+22,22.860468,-9.539617e-06,6.871444e+20,20.837048,6.671278e+15,15.824209,-1.157019
0.206990,-3.132394,7.245068e+22,22.860042,-9.484592e-06,6.890015e+20,20.838220,6.686996e+15,15.825231,-1.160616
0.207190,-3.129672,7.237951e+22,22.859616,-9.428113e-06,6.908524e+20,20.839385,6.702674e+15,15.826248,-1.164254
0.207390,-3.126951,7.230815e+22,22.859187,-9.370224e-06,6.926967e+20,20.840543,6.718313e+15,15.827260,-1.167931
0.207590,-3.124230,7.223661e+22,22.858757,-9.310974e-06,6.945340e+20,20.841693,6.733915e+15,15.828268,-1.171647
0.207790,-3.121509,7.216490e+22,22.858326,-9.250413e-06,6.963638e+20,20.842836,6.749478e+15,15.829270,-1.175400
0.207990,-3.118788,7.209304e+22,22.857893,-9.188595e-06,6.981859e+20,20.843971,6.765004e+15,15.830268,-1.179189
0.208190,-3.116067,7.202104e+22,22.857459,-9.125573e-06,6.999998e+20,20.845098,6.780491e+15,15.831261,-1.183013
0.208390,-3.113346,7.194891e+22,22.857024,-9.061405e-06,7.018052e+20,20.846217,6.795939e+15,15.832249,-1.186870
0.208590,-3.110624,7.187667e+22,22.856588,-8.996147e-06,7.036018e+20,20.847327,6.811348e+15,15.833233,-1.190759
0.208790,-3.107903,7.180432e+22,22.856151,-8.929857e-06,7.053892e+20,20.848429,6.826716e+15,15.834212,-1.194680
0.208990,-3.105182,7.173189e+22,22.855712,-8.862592e-06,7.071671e+20,20.849522,6.842043e+15,15.835186,-1.198631
0.209190,-3.102461,7.165938e+22,22.855273,-8.794410e-06,7.089352e+20,20.850607,6.857327e+15,15.836155,-1.202611
0.209390,-3.099740,7.158680e+22,22.854833,-8.725367e-06,7.106932e+20,20.851682,6.872567e+15,15.837119,-1.206618
0.209590,-3.097019,7.151417e+22,22.854392,-8.655517e-06,7.124410e+20,20.852749,6.887761e+15,15.838078,-1.210653
0.209790,-3.094298,7.144149e+22,22.853950,-8.584914e-06,7.141781e+20,20.853807,6.902909e+15,15.839032,-1.214714
0.209990,-3.091576,7.136877e+22,22.853508,-8.513608e-06,7.159045e+20,20.854855,6.918007e+15,15.839981,-1.218799
0.210190,-3.088855,7.129602e+22,22.853065,-8.441646e-06,7.176199e+20,20.855894,6.933054e+15,15.840925,-1.222909
0.210390,-3.086134,7.122324e+22,22.852622,-8.369076e-06,7.193240e+20,20.856925,6.948049e+15,15.841863,-1.227042
0.210590,-3.083413,7.115046e+22,22.852178,-8.295941e-06,7.210167e+20,20.857945,6.962989e+15,15.842796,-1.231197
0.210790,-3.080692,7.107766e+22,22.851733,-8.222280e-06,7.226978e+20,20.858957,6.977872e+15,15.843723,-1.235374
0.210990,-3.077971,7.100487e+22,22.851288,-8.148132e-06,7.243671e+20,20.859959,6.992697e+15,15.844645,-1.239572
0.211190,-3.075250,7.093208e+22,22.850843,-8.073533e-06,7.260244e+20,20.860951,7.007462e+15,15.845561,-1.243791
0.211390,-3.072528,7.085930e+22,22.850397,-7.998518e-06,7.276695e+20,20.861934,7.022166e+15,15.846471,-1.248029
0.211590,-3.069807,7.078654e+22,22.849951,-7.923117e-06,7.293023e+20,20.862908,7.036806e+15,15.847376,-1.252286
0.211790,-3.067086,7.071380e+22,22.849504,-7.847363e-06,7.309226e+20,20.863871,7.051382e+15,15.848274,-1.256562
